bin,shortcode,created_at,text
2012-01,C2QWI,1355302571,You have lots of nice photos on your site.
2012-01,Rl6PMjmp_z,1352000156,like 3 most recent pics for a shoutout ;) !! @craigvanwagner
2012-01,Ts2B0Ump0a,1356530956,Happy baby
2012-01,P8HlthGp0v,1348455174,ERMAHGERD!
2012-01,P0U4TVmp5s,1348189728,I freakin lov pugs
2012-01,P0U4TVmp5s,1348192489,Love this sweet face 😋
2012-01,P0U4TVmp5s,1348225442,Ikr
2012-01,NtpPqPmpyW,1343683187,@gigiclarkey hahaha
2012-01,PQWjr4Gp5B,1346995010,👏👏👏👏👏👏
2012-01,NOWB5wGp7Q,1342621740,Awwwww
2012-01,NOWB5wGp7Q,1342627422,Such a great smile!!
2012-01,Lur2-CGpxA,1343053885,😃😍💗
2012-01,JMMpdcGp6u,1341138084,Is that bubble tea @kissboy
2012-01,hjy02,1344660012,@kissboy  น่ารักมาก
2012-01,WE43s,1341294174,Nasty
2012-01,TEeYXSPC0w,1355192045,@sakuracos
2012-01,Su2LLJvC_k,1354515067,She is so special ❤😄
2012-01,Su2LLJvC_k,1354524127,Special alright
2012-01,S4Zbd6PC8D,1354767259,Omg I was there last night! How fun is it!
2012-01,S4Zbd6PC8D,1354769593,Where is this place!?! I need to be going! @tavcarre @aprilper
2012-01,S4Zbd6PC8D,1354771374,Glen Iris. Just off Tooronga Road. Bib u will love it!! @bianca_hines Im going next week if you're keen!
2012-01,S4Zbd6PC8D,1354773245,I've been dying to go here!! Was it heaps of fun? Looks it. @tavcarre xx
2012-01,S4Zbd6PC8D,1354776782,Jealous! We MUST go there soon! @tavcarre xx
2012-01,S4Zbd6PC8D,1354788611,I want to goooo
2012-01,S4Zbd6PC8D,1354790013,TAKE ME WITH YOU!
2012-01,S4Zbd6PC8D,1354791507,It looks like so much fun! @tavcarre @aprilper sounds like its far away but haha...ooo what day/night are u going?
2012-01,SuV5HlvC7_,1354438789,So cute❤
2012-01,SuV5HlvC7_,1354444294,Very cute!! Xx
2012-01,SHAMcYvCwl,1353116456,Not worth the $2.50 I payed her!!!
2012-01,SHAMcYvCwl,1353128613,I'm sure she did a better job than you @ Brendan :)
2012-01,SHAMcYvCwl,1353137076,Bit stiff @danis3  I would have to disagree there
2012-01,R1odhZvC7n,1352530425,@tavcarre your course is deff paying off awesomeness
2012-01,R1odhZvC7n,1352541168,That's col bub
2012-01,Rt5Yn7vCyb,1352299000,Is that my dress? Haha @tavcarre
2012-01,RrsS3xvCzX,1352197514,@tavcarre how did you make those heart lights appear on the photo!
2012-01,RrsS3xvCzX,1352200632,Thanks! Damn it's not free atm!
2012-01,RQrcsKPC5V,1351288952,Is that real?
2012-01,RQrcsKPC5V,1351289597,@tavcarre I hope you bought it!!
2012-01,RQrcsKPC5V,1351297523,😍😍😍😍😍😍 @tavcarre
2012-01,Qs5_LPPCxH,1350087120,mmmm heh.. :)
2012-01,P4CRipvC0r,1348329682,cute 😊
2012-01,P4CRipvC0r,1348351051,❤ U @tavcarre
2012-01,Qce3u_PC8E,1349537405,looks pretty tasty.. ☺
2012-01,Qce3u_PC8E,1349541046,Comment amazingly clever @danis3  xxxx
2012-01,P1nBsiPCwr,1348232246,That was delicious :) xx
2012-01,P1nBsiPCwr,1348238711,Your so clever 😘 @tavcarre
2012-01,P1nBsiPCwr,1348283935,It was so yumm!!
2012-01,PwKGNlPC93,1348052313,Wow!
2012-01,PwKGNlPC93,1348052331,Amazing Cake
2012-01,PwKGNlPC93,1348059062,That's such a cool cake!
2012-01,O4zRv-PC61,1346285454,Best Movie 👍👍 @tavcarre
2012-01,O83TeUvCyk,1346327373,And he did that all by himself! He's a handbag cat!
2012-01,PEC4phvC0w,1346584245,He he garlic kiss :)
2012-01,OyIIBhvC0n,1345976562,Remind him to pack a back back and get a juice. Lol. We are such nice people 😄xxxx
2012-01,OyIIBhvC0n,1345978453,I won't forget that day! It was so cruel!!
2012-01,OdIXtQPC9C,1345276055,What are you doing up there love? @tavcarre
2012-01,OdIXtQPC9C,1345294196,That looks amazing :)
2012-01,NrwduRvCxt,1343637569,@tavcarre brendan looks like the foo fighters singer!
2012-01,NvFuFdPC1b,1343731172,Great shot👍
2012-01,OQ9vVPPC4G,1344855822,They look delicious :) well done!!
2012-01,OQ9vVPPC4G,1344855869,Wow bec!
2012-01,OQ9vVPPC4G,1344856083,They look amazing!!!!! @tavcarre
2012-01,OQ9vVPPC4G,1344864473,How long did they take u?
2012-01,OQ9vVPPC4G,1344932662,Your a clever cookie @tavcarre
2012-01,N45VkvvCwc,1344047440,Awwwww so cute!!! 😍
2012-01,NvFHNRvC1H,1343731213,Awesome ❤
2012-01,NvFHNRvC1H,1344306561,Cool pic beck!
2012-01,NoYAOhvC2P,1343511549,BEBS
2012-01,NoYAOhvC2P,1343534438,My loves
2012-01,MmBH9tPC4r,1341298163,Thanks bec!!! 😘😘😘
2012-01,MztVnOvCx0,1341736737,Go Bec! This looks like fun! Xx
2012-01,MzymXyvC0y,1341728296,Awwwww 👋
2012-01,MzymXyvC0y,1341728600,Awww who's puppy?
2012-01,MzymXyvC0y,1341728744,What a cutie!
2012-01,MzymXyvC0y,1341734916,Gorgeous
2012-01,MzymXyvC0y,1341734938,What breed? @tavcarre
2012-01,MhXOkLPCxM,1341124045,How cute!
2012-01,MhXOkLPCxM,1341125778,Who's?!
2012-01,MhXOkLPCxM,1341135789,Very pretty
2012-01,MhXOkLPCxM,1341186881,Thought it was yours ; ) x
2012-01,MhXB0TPCxF,1341180646,Great Photo 😄
2012-01,oIb4K,1350389171,Pretty!! 💗
2012-01,TPp92PSk_6,1355549739,I need that
2012-01,T1vG8nykwe,1356836587,@joleee_tyler you're so tan there #jealous 😒 I miss you 💜
2012-01,TKRMVcykxT,1355375034,You look so pretty @joleee_tyler miss youuu!!!
2012-01,TKRMVcykxT,1355375287,I knowww! I wanna go so bad so I can visit you and @hollyharpy & @haileymarie20 !
2012-01,TKRMVcykxT,1355410107,@jesicaneal yes come!!!
2012-01,RRt82gyk8I,1351323171,lmao
2012-01,RRt82gyk8I,1351325915,you're nuts
2012-01,SiXggyykw_,1354037712,@joleee_tyler hahaha THAT'SSSS what Kobe does to me then he'll sometimes walk on my head 👎😡
2012-01,SRr6V6Skws,1353475286,"@joleee_tyler ahhhh Jolllll, he's such a cutieeeeeeeee 😊🐱"
2012-01,Q5b7yaSk-A,1350507659,I'm obsessed with him 😍
2012-01,Q5b7yaSk-A,1350508360,@joleee_tyler I want him is he coming home wifff you in november
2012-01,Q5b7yaSk-A,1350508770,"@joleee_tyler he's too cute, omggg 😊"
2012-01,Q5b7yaSk-A,1350511075,@joleee_tyler haha yayy 💗
2012-01,P5XogRyk7E,1348357839,you look nothing alike
2012-01,PnsyI_yk24,1347951916,amazingg
2012-01,ORZR1VSk1X,1344876488,Where did u get it shorts babe @joleee_tyler
2012-01,PXIjhUSk6M,1347208765,owls are so intimidating
2012-01,PV6SsUykwg,1347169064,Oooo dam
2012-01,PV6SsUykwg,1347170737,damnnn girl you fine! missssin u
2012-01,MkESAKSk0c,1341200994,You're beautiful❤ I miss youuu 😒
2012-01,T5X8O_N7QR,1356950154,なんじゃこりゃ！うまそー！
2012-01,Sh2k9ct7X6,1354018935,もうワニのキバだな！
2012-01,SkvB4xt7ax,1354109657,いいねいいねーぇ
2012-01,SsMVuxt7Ya,1354409745,これリアルワニ？
2012-01,Sken48N7Sr,1354109697,ダイヤモンドパイソン？
2012-01,SFzHgwt7dJ,1353076728,シュール（笑）
2012-01,SFgt6-t7WM,1353067226,いいなー。ミシン欲しいなぁ。
2012-01,SFgt6-t7WM,1353083084,待っとく！（笑）腕ミシンヤバイねー（笑）狙ったところにいけちゃうねー！
2012-01,QUo6B5N7Qt,1349272489,チャーン！Tシャツ持ってるぜ！
2012-01,QUmKOcN7ex,1349272458,バーバーバー！
2012-01,Ms8BWtt7fT,1341499401,中砥と仕上げ砥？めっちゃ天然物だね（笑）
2012-01,TQ8_I0A6aH,1355593000,When I first read your name I said Patrice lol. Hey btw Will & I wanted to know if we could swing by Monday and visit? @pattycakes1994
2012-01,Tjj2IvA6TX,1356216098,My feet were so muddy
2012-01,To974sg6c3,1356397313,@pattycakes1994 where are you spending Christmas Eve??
2012-01,To974sg6c3,1356402478,@pattycakes1994 ahaha fasho 😝 Hope to see you at New Years! Merry Christmas! 🎄🎅
2012-01,Tgv1XMg6Yr,1356121415,On your shoulder?
2012-01,Tgv1XMg6Yr,1356122292,We have your cookies! @pattycakes1994
2012-01,Tgv1XMg6Yr,1356125698,whoa.. for what?
2012-01,Tgv1XMg6Yr,1356127833,oh man hope everything went well!
2012-01,TRFq_8A6T7,1355607442,Are you home!!!
2012-01,TRFq_8A6T7,1355607453,???
2012-01,TRFq_8A6T7,1355610687,WHAT!! Ahhh how long are you here!
2012-01,Sgbqz7g6XZ,1353994084,I'm going to share this if I don't mind! :)
2012-01,Sgbqz7g6XZ,1353994113,If *U don't mind (sorry...)
2012-01,SW-eQ6A6XF,1353646483,Streaker party! @pattycakes1994
2012-01,SW-eQ6A6XF,1353646693,Lol yeah which floor are you? @pattycakes1994
2012-01,SW-eQ6A6XF,1353646809,@pattycakes1994 Ohhhh you're fiiiiine. People won't even notice!
2012-01,SW-eQ6A6XF,1353646989,@pattycakes1994 😬 yikes. Hahaha bad idea.
2012-01,SW-eQ6A6XF,1353647273,Hahahahaha @pattycakes1994 😂 *awkward bird noise* AWK AWK AWK AWK
2012-01,ShgC_hA6Qx,1354000717,That's my leg! @pattycakes1994 haha
2012-01,ShgC_hA6Qx,1354032050,@pattycakes1994 I miss you too! When do you get back?
2012-01,Sbu7fAA6Sx,1353807142,@pattycakes1994 lmao I Srry tho!!
2012-01,Sbu7fAA6Sx,1353846471,@pattycakes1994 I see u tho* haha
2012-01,SmpnUxA6R2,1354172679,Missss you patty! @pattycakes1994  I'm also super jealous and wanna come visit you😘
2012-01,SmpnUxA6R2,1354173173,I LOVE THAT MOVIE
2012-01,SUyuFUA6Xi,1353572777,😯😯😯😯 thats so nice!!!!
2012-01,SUyuFUA6Xi,1353574049,@adunnachie31
2012-01,SUyuFUA6Xi,1353604763,@lyssaaa19 @pattycakes1994 yeeeeowwww!!! 😍
2012-01,SoJLqoA6bH,1354222926,dope! do it!!
2012-01,SoJLqoA6bH,1354227239,what is ther to b scared of?
2012-01,SoJLqoA6bH,1354230959,@pattycakes1994 soooooo... u can either be scared of what - failure? or u can always wonder... what if...
2012-01,SoJLqoA6bH,1354237279,@pattycakes1994 well im not coach Blanton.. but u can tell him I said that 2 haha
2012-01,SMOAWCg6eY,1353295200,Ahhhhh I wanted to go to Sandys so bad today!!
2012-01,R1LwfgA6Vr,1352515107,Too bad this is the only picture we have from that day @sarestelle
2012-01,SDpPSvg6SD,1353049344,I like you hair
2012-01,SDpPSvg6SD,1353049980,Ok I will hope your having fun at college
2012-01,RgL27eg6dL,1351807879, im dyin at work right now hahaha
2012-01,RgL27eg6dL,1351818863,@pattycakes1994 u telling me...I'm in my 3hr seminar class
2012-01,RgL27eg6dL,1351822505,Do I look like someone who can spell Hawaiian names?? I'm as white as white gets
2012-01,Rj0zggA6Vj,1351932951,Should have come and hung with me and @sumdahmgai at basketball.
2012-01,R502ycA6U6,1352669828,I have a good friend here that is from where you go to school and he knows where like everywhere is in your pics. I'm def. coming with you to visit at the end of next summer
2012-01,R502ycA6U6,1352675265,I'm so damn jealous of you!!!
2012-01,SC6u0Bg6YP,1352993871,Why? He's such a bruiser. Football is perfect
2012-01,SC6u0Bg6YP,1353000173,@pattycakes1994 he had the same number as me when I played youth football hahaha
2012-01,SC6u0Bg6YP,1353003697,Yea haha. In 7th grade @pattycakes1994
2012-01,R5mbAjg6UI,1352679624,@pattycakes1994 ur life>>>> lol
2012-01,RTZIxzA6Xo,1351379118,What is that tish?
2012-01,Q9ZqhnA6cl,1350660665,I'm not gonna be able to play either :(
2012-01,Q9ZqhnA6cl,1350683342,Hell naw. It'll be after... That way you're the designated camera person Hahahaha :P @pattycakes1994 @robt707
2012-01,Q9ZqhnA6cl,1350692053,Well I can't play mud football at all now @pattycakes1994 @blondewhiteguy
2012-01,QVQjk0A6Sg,1349295199,Bahahahaha lol
2012-01,QV3Oi8A6RK,1349321603,@pattycakes1994 @lyssaaa19 wow no invite.
2012-01,QJL35vg6er,1348889969,... That's what she said
2012-01,PiCZiBA6af,1347586913,Love it!
2012-01,P0vYbmg6a9,1348216092,@pattycakes1994 u surf? I know where this is I used to surf there
2012-01,P0vYbmg6a9,1348217036,@pattycakes1994 yeah we should go. I don't like it there anymore though waves are junk haha. @lyssaaa19 wants to go surf too if I'm not mistaken
2012-01,P0vYbmg6a9,1348217362,Hell yeahh
2012-01,OUqDchg6Ua,1344987571,That's hella nice!
2012-01,OS1w_Lg6Zh,1344917193,Ko'olina huh?
2012-01,OS2EONA6Zw,1344917465,Im so jealous 😲
2012-01,OaV4rWg6bc,1347251477,Lol you know Jason?? Awesome guy ha miss you @jjferraro
2012-01,OCWPGcA6Wk,1344366650,That place is awesome!!
2012-01,N9hDcHg6cI,1344202291,Aaaaaye congratulations!!!! ((:
2012-01,NAbNJtA6Ur,1342155833,@pattycakes1994 omg I love this! This is so funny!!! I hate that I miss out on stuff like this at the plunge :/
2012-01,NAbNJtA6Ur,1342320529,HEY THAT ME!
2012-01,NRXui8g6aM,1342720834,The Rock? Lol
2012-01,NRXui8g6aM,1342721142,the rock and ray mysterio!
2012-01,NRXui8g6aM,1342723953,Sebastians!! Haaha.
2012-01,M3Pmatg6ZW,1341844711,Adorable! Looks like u guys had a lot of fun 👍
2012-01,Mj-zL9A6dN,1341199415,Love this!!:)
2012-01,Mj-zL9A6dN,1341211701,Good picture
2012-01,MjZ4BEg6UN,1341210983,Jealous? Yeah I might be... :p
2012-01,RUz-EBE9qQ,1351427048,相  當  衛  生
2012-01,RuAF-kE9jM,1352271802,melon melon 喂好掛住你
2012-01,QeqakUk9kr,1349665396,什麼來的
2012-01,QeqakUk9kr,1349718574,Cow food
2012-01,SsQ26bk9hd,1354378280,i miss your drawings
2012-01,O8U5IQE9nP,1346309607,finally your mon is bright enough to the standard level lar!!!!thanks god!!!!!! no black mon anymore
2012-01,O8U5IQE9nP,1346310445,@yammicow lo yamm will dim down the mon again after this photo ga lahh!!! Let's a bet~
2012-01,O8U5IQE9nP,1346310734,ok i use yammi's love fate to bet this game
2012-01,O8U5IQE9nP,1346315423,🐮🐮🐮🐮🐮🐮🐮🐮🐮🐮
2012-01,O8U5IQE9nP,1346318497,@yammicow  than it explained why your love fate is so..........................
2012-01,O8U5IQE9nP,1346334289,@yammicow  好想唱畸耶
2012-01,O8gaThE9qG,1346315334,咁得閒既😏
2012-01,O8gaThE9qG,1346316109,🐷😷
2012-01,O8gaThE9qG,1346316312,😂😂😂😂😂😂😂😂😂
2012-01,O8gaThE9qG,1346318676,我果份呢 @yammicow
2012-01,O-r_IKk9ps,1346388571,去邊度呃個細路女番黎? 
2012-01,O-r_IKk9ps,1346395104,@yammicow 借問聲點先Contact dou nei 美人？
2012-01,Nh8psBk9rF,1343309484,Nice
2012-01,OHE9QoE9hO,1344528983,Yammi u hv long legs.....but u hv a horrible pose!!!!er.....no one can help u wakakaka
2012-01,Nu9-25k9vs,1343755934,你是個愛留白的藝術家
2012-01,NaX6PZE9mJ,1343024246,嫁得出了小美牛
2012-01,NaX6PZE9mJ,1343030898,Like aki
2012-01,M29PvpE9kh,1341835307,收埋條佬？
2012-01,M29PvpE9kh,1341836923,@yammicow then next time willl be Internet Law
2012-01,M29PvpE9kh,1341836976,羅莽
2012-01,M0xjtLE9lq,1341762718,係咪藍苺馬拉糕味？
2012-01,M0xjtLE9lq,1341765399,plz make and take it to me 
2012-01,QqaRoFwVKW,1350025658,イーヨー可愛い！
2012-01,PBehN6QVIo,1348529441,麻布ですね
2012-01,NaiLROQVLl,1343030364,そうやって誘おう。
2012-01,NaiLROQVLl,1343031263,何もしない！何もしないから！ね！
2012-01,NaiLROQVLl,1343044496,呪詛～
2012-01,MxCYANQVKq,1341637337,シャツかわいい
2012-01,MxCYANQVKq,1341641022,魚肉さんかわいい
2012-01,MxCYANQVKq,1341647345,手にめっちゃ輪ゴムかけてる
2012-01,MxCYANQVKq,1341658122,しかかわいい
2012-01,LJtWZSQVFn,1350805780,!!!
2012-01,C9j_u,1343062677,はじめまして。こちら先月いって来ました。ニッコリ。
2012-01,C9j_u,1343152705,現地のMAPみて、初めてそこにあるのきづいたんですよー。そして翌日突然行くことにしました。でもこの写真とは色が変わってましたね、ニッコリ。
2012-01,TRPNSCmi9E,1355830656,Ae. Sabe quem eu vi ha três semanas mais ou menos? O Bira Leivas.  Fui a sampa para a bienal! Bjo
2012-01,Tp2zj0Giwd,1356454031,Lmao. Merry Christmas.
2012-01,S_REAFGi6f,1355003517,hahahahaha
2012-01,Tujy_fGi5D,1356606103,MCMXLIV...
2012-01,RwU18KGi7Q,1352358922,"Guava, your favorite!! :)"
2012-01,SJDB3Smi2O,1353178472,You live so close to me ;)
2012-01,SJDB3Smi2O,1353182594,Hehe! So where do u actually live?!
2012-01,SuXXT8mi-n,1354431005,It didn't come out yet? I saw a screening 2 weeks ago
2012-01,QRS49LmizW,1352550204,*-*
2012-01,OyBJDvmi9x,1345979995,"ideas for pasta, hmmm"
2012-01,OyBJDvmi9x,1345988588,Bom pra pele?
2012-01,OyBJDvmi9x,1345993116,Look at those legs... 
2012-01,OyBJDvmi9x,1346070184,eca kkk
2012-01,OyBJDvmi9x,1354432003,Ohhh! That's where I saw you #tomatobattle
2012-01,Ox244NGi4S,1346010574,So nuts!
2012-01,Ox244NGi4S,1348286197,Bárbara
2012-01,PgEkL_Gi3K,1347509021,You are in SF?! I am near lol
2012-01,PgEkL_Gi3K,1347525295,👍
2012-01,ON5sjtGi7I,1344781937,Espartano
2012-01,ON5sjtGi7I,1344784679,os famosos!!!
2012-01,ON5sjtGi7I,1345779379,Great shot yummy ☺
2012-01,OVRvGTGi3U,1345528401,Umm...that's the best shirt ever! Lol...hope you are enjoying it there....
2012-01,PgF24Qmi3n,1347520117,Just finished their ab workout! Whew!!
2012-01,PkgZuwmi-v,1347668167,"Fique pasmo, mas eu fazia isso 😜"
2012-01,NobPLuGi1y,1343606033,"Looks familiar, lol"
2012-01,NIZNqdmi_U,1345779405,🆒
2012-01,MzEOBAGi9j,1345779427,That's cool
2012-01,Mq6H4TGi-y,1345779451,No no no no lol
2012-01,Mwd9evGiwu,1341624236,AHHHHHHHHHH eu querooo
2012-01,MRS829mixI,1343606106,Dying to go there.
2012-01,JKj_Uvmi6d,1346316063,Great shot
2012-01,nW-L-,1341427129,Great shot!
2012-01,ZZ3TE,1342985130,That lady is worth some $
2012-01,ZZ3TE,1342985162,The ironing board not so much lol great pic!
2012-01,Tc8TPrhllf,1356004687,Great shot!
2012-01,RM9ZADBlid,1351168969,Hoy salía a la venta verdad? O era el windows 8?
2012-01,Q1hvSIhlvO,1350376420,the best picture! & yeah I recieved my i pad for free look at my bio page for the site
2012-01,Q1hvSIhlvO,1350376965,Super photo! Maybe you wanna try creating extraodinary photos with @instaeffects app!
2012-01,P1CqlOBlmz,1348212226,Buenos días en B&W
2012-01,NLM4F1hlnb,1342513363,Buenos días
2012-01,NLM4F1hlnb,1342523312,Perfect!
2012-01,LshLPrhlq_,1352033689,galería al día!
2012-01,SEy9zRAIy3,1353040562,The one with the funny legs and the smile definitely looks like trouble!!
2012-01,SEPtLaAI96,1353030048,Now there's a useful trick!
2012-01,Q8hI8eAIxr,1350612259,Cuuuuute!
2012-01,NeqzaAgI4C,1343167103,Yuuuuummmmm
2012-01,NUpFKDAI68,1342832105,What does it do?
2012-01,R8ROW0QKrG,1352789349,Those lips.
2012-01,P7GvvmpcCZ,1348430238,I used to love going there as a kid.
2012-01,OKJ7TiJcOP,1344629021,So cute!
2012-01,NTWvkIJcC-,1342811903,How I love that place :-(
2012-01,MtGkHxpcEm,1342787115,Cheeky birdie after yer chips
2012-01,RB9GY3xSQF,1350797211,愛用してます
2012-01,OB6BK-RSVl,1344370548,小豆以外の味が想像できないけどきっと美味しいよね
2012-01,R47mimwU_c,1352638031,WOW!
2012-01,SBNlVFQU4q,1352915863,That your cat?
2012-01,TMK99twU98,1355431309,Looks pretty perfect 😊
2012-01,R0mQzNwU-r,1352511668,Sick!
2012-01,QIMMs2QU-m,1348857348,Hawk
2012-01,T6rf4jPiX8,1356999523,Hayır yani neden hep çemçük ağzımı büzüveemişleeli fotoğraflarım buralarda şeyabiliyo?
2012-01,Qhv2dVvidH,1349779542,Olmuslarindan topla
2012-01,Q8AEQFPiZi,1350596047,Seninle tanismakk istiyorum
2012-01,Q8AEQFPiZi,1350596746,Tanisalim haci Volkan ben de. Bisiy mi var.
2012-01,Q8AEQFPiZi,1350596799,@valerie_kozmonovic iyimi?
2012-01,Q8AEQFPiZi,1350607413,@valerie_kozmonovic hahahah. gece gece koptum. :)
2012-01,Q8AEQFPiZi,1350608074,👌
2012-01,Q8AEQFPiZi,1350623126,selam buraya bir prenses mi düşmüş? tanışalım mı?
2012-01,Q8AEQFPiZi,1350623604,Emrecan ben de memnun oldum.
2012-01,Q8AEQFPiZi,1350651011,Cok iyi
2012-01,RFOb4_PiVU,1350906065,maşallah
2012-01,RFOb4_PiVU,1350906967,Aslan gibi kizsin elhamdurullah
2012-01,RFOb4_PiVU,1350907259,Bence bele cok bi sahane...
2012-01,RFOb4_PiVU,1350912389,Kim ki bu?
2012-01,RFOb4_PiVU,1350934927,Olmadı kestir bana ver postiş yaptıriim eheheh @valerie_kozmonovic
2012-01,RFOb4_PiVU,1350934996,Yannız nedense saç kestirmeni namus meselesi mi yaptım ben😝
2012-01,RFOb4_PiVU,1350942375,Ahahahah seni yıldırdıysak neeeekstt:))
2012-01,RFOb4_PiVU,1351023550,kestirme :)
2012-01,RFOb4_PiVU,1351101463,Budur.
2012-01,QfK33rviRq,1349628358,Yanıdaki cemal ?
2012-01,QfK33rviRq,1349634419,Cok zekiiiymm:)
2012-01,Qa7PGsPiXY,1349523271,Aa en sevdigim foton :)
2012-01,PHQA5IPibM,1346681563,ouv! havalanmissin da..
2012-01,PHQA5IPibM,1346687326,oy gurban olduğum <3
